TradeDateTime,Price,Quantity,High,Low,Open,Close,Total Volume
2022-04-18,23.852236081597958,1.573225669358266,24.2,23.425,24.155,24.0725,18509.0
2022-04-19,24.370074833702883,1.6712860310421287,24.6225,23.8125,24.255000000000003,23.952499999999997,21105.0
2022-04-20,23.4820250699161,1.8597682780663205,24.3825,22.565,24.072500000000005,22.96,27930.0
2022-04-21,22.75137391849944,1.5740704048609735,23.355,22.3125,22.8625,22.7975,23833.0
